Content,Label
"my opinion on a film can be easily swayed by the presence of actors i love . 
i love ralph fiennes . 
i love uma thurman . 
i love sean connery . 
hell , i'm even a big fan of jim broadbent and fiona shaw . 
i saw the fantastic preview for the avengers nearly eight months ago , and i've been eagerly awaiting the film ever since . 
a few months into the summer , however , i noticed that its release date had been changed a few times , and that it had ended up in the mid-august dumping ground . 
then , in this final week before its official release , i learned that it was not to be screened for critics . 
and that the actors had not been plugging the film on late night programs . 
and that it was directed by the same man who brought us the remake of diabolique . 
my expectations fell to pieces when i learned all of these things . 
the film i saw today didn't even meet those expectations . 
this is a lousy , incoherent mess . 
i would slam it harder , if it weren't for the nifty sets and the mere presence of all these fine , lovable actors . 
but sets are ultimately empty , and the performances are completely uninspired . 
that's the main problem with the avengers : for all it's hip-hop flash and tidal waves , none of it feels the least bit energetic or inspired . 
it's like a chore , a bland exercise in superhero film making . 
it also feels like its been cut to pieces , clocking in at 90 minutes and forgetting to close some of its own subplots . 
this is just plain depressing . 
the avengers is a film version of the popular 60s television show . 
frequent readers of mine will not be surprised to learn that i've never watched an episode . 
i wasn't alive then . 
i don't even watch television now . 
i'm very sorry that i don't have this perspective , but , judging from the reviews i've already read , knowing the tv show just makes matters worse . 
i didn't know and love john steed and emma peel , and therefore i was not as upset to see how these actors i love have managed to thrash their roles . 
i also doubt that familiarity with the series would allow me to understand more clearly the chain of events that do take place in this film . 
based on what the film told me , i gather that steed ( fiennes ) is some kind of british super guy ( somewhat like james bond ) , and that dr . peel ( thurman ) is just a really smart doctor , who also happens to know a lot about weather and about beating people up while limited by tight leather suits . 
they are to work together , under mother's orders ( mother is played by jolly jim broadbent , while his co-conspirator , father , is played by the equally-talented fiona shaw ) . 
it seems that there is a man out there controlling the weather . 
his name is de wynter ( connery ) . 
he is a crazy scottish guy . 
our heroes had better stop him , or else . 
 . 
 . 
the weather will keep getting colder until they "" have to go to hell to warm up "" ( one of the film's few funny lines ) . 
along the way there is subplot after subplot , hinged sloppily together by scenes that go nowhere , feel perfunctory , and ultimately make no sense . 
for example , our heroes are eventually attacked by a swarm of giant mechanical insects with machineguns attached to their torsos . 
now , killer bugs don't really go with the weather-controlling theme of the film . 
the purpose of the bugs , other than to annihilate our heroes , is never established . 
they're never even directly connected to de wynter ( they're controlled by his crazy henchman , played by eddie izzard ) . 
the special effects aren't bad , but they're loud , obnoxious , and intrusive . 
like so many scenes in the film , it seems present only to keep your attention from waning . 
and i guarantee you , it will wane . 
i stopped thinking about the story when i realized it didn't do any good to think . 
the avengers has clearly been chopped up and re-assembled so many times that even the people involved couldn't tell us what happens . 
there are several scenes in the preview that didn't make the final cut . 
in addition , many of the sequences have irritating , grainy film quality , which makes it feel low-budget ( the last scene is particularly bad ) . 
the scenes that don't feature action should be electric , thanks to our wonderful cast . 
they aren't . 
the action scenes should be electric , because this is an action film . 
they aren't , either . 
and what about this wasted cast ? 
oh , it makes me weep with disappointment . 
we're talking ralph fiennes here , one of the best actors working today , one of the best actors * ever * . 
i love the guy . 
i've loved all his films , until this one . 
he seems like he wants to understand the film , but he's as lost as we are . 
and thurman , in all of her spectacular beauty and talent , can't manage to look at home here . 
 ( i don't blame her completely , for there is a strange subplot involving her evil twin that is never explained in any way , and it can't be easy to deal with such terrible screenwriting . ) 
connery , however , seems the most out of it , totally lacking any kind of focus , or interest , for that matter . 
who is to blame ? 
is it the screenwriter , don macpherson ? 
perhaps , although i can see a shell of a story here that could have been a good superhero movie had it been handled right . 
is it the actors ? 
for god's sake , no -- these people clearly lost interest when they saw the inevitable path of destruction on which this film was travelling . 
i blame director jeremiah chechik , who shouldn't have been given the task to begin with . 
his best film , benny & joon , is quirky in the same way that this one was supposed to be , but here it mostly seems like a lot of failed attempts at wit and humor . 
add to that a lack of experience in big-budget action , and you have the worst choice for director this side of james ivory . 
if the avengers has a saving grace , it's the set design . 
the sets ( by stuart craig ) are big , colorful , and often pleasing to look at . 
i like the final set-piece , on de wynter's island , even if none of it makes a bit of sense . 
i admired the overhead view of the stairs , showing dr . peel running around in circles and never getting anywhere . 
i also enjoyed michael kamen's music score , particularly in the opening credits . 
but this stuff is routine -- good sets and music are nice , but there's a lot more that needs to be here . 
inspiration , for instance , would have been really nice . 
maybe a little bit of cohesion in the story . 
or a sense of purpose . 
most of all , though , i would have liked to see these actors relish in their roles . 
damn this movie for not giving them the chance . 
",neg
"it was with great anticipation that i sat down to view braveheart last week as it premiered on american cable . 
the academy award winning film had been highly acclaimed . 
it also featured the music of one of my favorite film composers , james horner . 
what i was in for was a disappointing and overlong film which was anything but the best picture of 1995 . 
what drags braveheart down is its screenplay . 
it abounds with high production values : john toll's award-winning cinematography ( which also graced edward zwick's 1994 legends of the fall ) , a gorgeous score by horner , and the sort of logistics that make you wish assistant directors were household names . 
but this does not save a misguided script . 
the film wishes to paint its central character as a hero , but the viewer's only response to his "" heroism "" is intellectual : william wallace ( producer-director mel gibson ) is fighting for freedom and against tyranny , so we have to root for him . 
but wallace's actions paint a different story . 
he speaks of freedom and acts of vengeance . 
though one intellectually realizes wallace is on the right side , the film paints an unconvincing emotional portait , in which wallace is just not as bad as the english king . 
wallace speaks of freedom , but his acts point toward vengeance . 
after kicking the english out of scotland , he decides to invade england . 
this is evident of a "" spartacus complex "" , and this example applies both historically and cinematically . 
the historical spartacus at one point moved from liberating slaves to sacking roman cities ; the film spartacus , like braveheart , has high production values and competent performaces and is dragged down by an awful screenplay . 
it is a shame that such an excellent score is part of such a terrible film . 
horner's score tries to make emotional connection , but the performances and the script do not help . 
gibson portrays wallace in such a way that the audience cannot relate to him or identify with him . 
this drags down any emotional connection to the film's plot , and turns three hours into a total waste of time . 
",neg
"reindeer games is easily the worst of the three recent films penned by ehren kruger ( scream 3 and arlington rd are the others , each derivative in their own special way ) . 
the guy can't seem to write believable dialogue ( sample from reindeer games : "" rule #1 : never put a car thief behind the wheel "" ) , create multi-faceted characters , or even engineer coherent plots but he sure knows how to pile on numerous nonsensical twists and turns ( no matter if each one deems the actual story increasingly unlikely ) . 
his screenplay for reindeer games turns the tables on the audience so many times that watching the film becomes something of a punishment with no reward anywhere in sight . 
i can just envision kruger laughing behind his keyboard , "" oh you thought my movie was gonna go here , f * ck you jack ass , take that twist , decipher this mother f * cker ! "" 
it's almost as if the writer were angry at us for shelling out money to see his stupid movie . 
and why the hell would anyone want to invest time in a movie when the screenwriter keeps changing his own rules for no reason other than to congratulate himself on how damn clever he is ? 
auteur theory be damned ; it's kruger's "" style "" , not the director's that winds up on screen . 
kruger has obviously never paid much mind to the old chestnut "" sometimes less is more "" . 
and his numerous twists can't even claim to be originals ; arlington rd's ending is a direct steal from the much better alan j . pakula thriller the parallax view , and in reindeer games we get this ol' gem ; character incriminates themself by saying something they shouldn't know ( pronouns used to protect the gender of the "" character "" . . . grammar 
be damned ) . 
 "" how did you know that ? "" 
the stunned protagonist asks , suddenly realizing that the character was in on the whole thing all along . 
 . 
 . 
since twist endings are currently so in vogue , and seeing as how kruger's screenplays usually come equipped with about three twists per ending , i guess it's no wonder why he works so frequently . 
he's quickly becoming miramax's mickey mouse ; the company has already signed him to work on several of their upcoming projects . 
this is appropriate considering that miramax ( which used to place their label on some of the most artistically daring films ) has quickly become a grindhouse for coddling foreign imports ( life is beautiful ) and freddie prinze jr . vehicles . 
their company's current logo could be "" we ride the trends "" . 
reindeer games stars ben affleck as rudy , a supposedly hardened criminal spending his days and nights behind bars with fantasies of pecan pies dancing atop his head . 
although affleck is given some barbed wire tattoos to insinuate bad assness , he plays the role like steve guttenberg preciously mugging through a police academy flick . 
affleck is such a puppy dog that it's impossible to believe he could survive in a harsh prison environment without becoming nearly everyone's bitch . 
the role itself is so badly written ( the character only grows balls when the plot calls for it ) , the twists so outrageous , and the directing so self consciously gritty that this is about as close to self parody as i can recall a recent "" serious "" movie getting . 
it may have been wiser had the film makers simply went all the way in that direction , casting jerry seinfeld as the hardened criminal and howard stern as the sniveling bad guy ( who's played here by gary sinise in yet another over the top villain performance ) 
james frain is nick , rudy's cellmate , a manslaughterer who's found a pen pal in the gorgeous ashley mason ( charlize theron ) . 
ashley is a prison groupie who sends nick many cheesecake photos of her though she's never seen one picture of him . 
which works out fine since the character is killed in a near-riot , and rudy ( who was to be paroled on the same day as nick ) takes his place , which leads to a sudden and very frenzied sex scene between ashley and rudy ( so frenzied it kinda looks like rape ) and a surprise visit from ashley's brother , gabriel ( gary sinise ) , who waltzes into their shabby hotel room flanked by his thuggish co-horts . 
he plans to rob an indian casino on christmas eve with the assistance of rudy who he thinks is nick who , according to what he wrote in the letters to ashley , used to work as a guard in the indian casino . 
though by the end , the film pulls the rug out from under us so frequently that everything i've described might as well be irrelevant . 
this is what you can expect should you chose to take this reindeer on ; several scenes in which , after catching his prey , the bad guy proceeds to stall interminably until the good guy has a chance to kill his captor and crack a stupid one-liner . 
included : two ( 2 ) scenes of two ( 2 ) different bad guys explaining their motives to the hero when they should be killing him ( one following the other no less ) . 
though it's an action film , the ending is more a talkfest where we get the whole movie explained to us by one flustered character actor after another while affleck looks on , incredulous as the audience . 
the flick was directed by john frankenheimer , a straightforward action director who lucked into the manchurian candidate early in his career , fell off the a-list following a string of flops and now , in his old age , is slowly climbing his way back up . 
it would be a success story if he were choosing better scripts but his last major film was ronin ( one of those almost but not quite movies ) which followed the island of dr . morneau 
 ( you remember , the one with marlon brando in mime make-up and a not so flattering moo-moo ) , and now this . 
he films action sequences with a minimum of quick cutting which i like considering that nowadays action scenes are commonly comprised of millisecond flash cuts strung together and laid out for a brain-zapped mtv audience to pick apart . 
problem is these action scenes ( nearly all failed escapes ) serve no purpose in the story other than to further pad out the running time and to remind the audience that their watching an action movie rather than a filmed radio play . 
character problems abound ; rudy is made to shift between sweet boy next door earnestness and hard edged wiseacre , the latter of which is not ( at least at this point ) something ben affleck is capable of pulling off . 
the former he can do with ease and often the actor coasts on his lackadaisical charm while those around him growl and swear . 
but then suddenly affleck starts growling and swearing alongside them like the class clown imitating a tarantino gangster . 
charlize theron , an extraordinary talent , is , like affleck , playing whatever part the script requires her to play , whether it be vulnerability at one moment , anger at the next . 
she never has a chance to evince any charm or make much of an impression beyond her obvious physical attributes ( frankenheimer has her needlessly pop her top to further italicize this . 
gary sinise has played this role frequently , and here , as in snake eyes , he does the snarling bad guy thing with such over the top vitriol ( the guy must be so incredibly bored of stomping through the same paces that going out of control is the only thing that keeps him interested any more ) , that it becomes more of an annoyance ( oh there he goes again ? ? ? ) than a threat . 
these are talented people who made the mistake of jumping on to a script with little but stock characters and a bag of tricks that it dully springs on its audience . 
",neg
"janeane garofalo in a romantic comedy -- it was a good idea a couple years ago with the truth about cats and dogs but is almost excruciating in the matchmaker . 
this is a by-the-books movie that plods along on a predestined course with no surprises and very few laughs . 
it also jumps on the ever-popular political satire bandwagon and manages to fall flat there , too . 
garofalo plays a campaign aide to a massacusetts senator ( jay o . sanders ) running for reelection . 
denis leary plays the stereotypical strategist with no ethics who decides the only way for the scandal- plagued senator to win is to play up his irish roots and cash in on that boston roman catholic democrat contingent that's made the kennedy family so popular . 
so leary orders garofalo to go to ireland and dig up some relatives to exploit . 
she soon learns why "" easier said than done "" is the mantra of movies like this . 
the matchmaker falls for every cliche of things that can go wrong -- garofalo has to take a tiny plane to ireland , almost misses the bus to town , can't get a hotel room , ends up in the smallest , trashiest one around , has a dog piss on her luggage , and so on . 
then comes what roger ebert calls the "" meet cute . "" 
it happens in every romance : the man and woman have to meet each other for the first time in some unconventional , cinematic way . 
in the matchmaker , it happens when garofalo walks into her hotel bathroom and finds a nude sean ( david o'hara ) in the bathtub , his dog sitting at his side . 
no points for guessing it's the same dog that just made water on her luggage . 
also no points for guessing garofalo hates o'hara on sight . 
that's how it works in movies like these . 
i know from the instant i saw that irishman in the bathtub that she'd hate him for awhile , then succumb to his charms , live happily for a reel or so before allowing some superficial detail to throw the relationship into turmoil , after which they'd reconcile in time for a happy irish tune to play over the end credits . 
i haven't mentioned the movie's twist yet . 
garofalo comes to the small ireland town during the annual matchmaking festival , during which lonely folks from around the county pair off into a future of bliss . 
milo o'shea ( who looks like an irish tom snyder ) is the matchmaker who pops onscreen occasionally to spew his words of wisdom and bring lonely souls together . 
rest assured he'll do all he can to match up garofalo and o'hara . 
oh , and in keeping with the matchmaker's utter predictability , he dies toward the end . 
what the message here ? 
sometimes even the most respectable person of comedic distinction , like garofalo , will sell out with a weak script . 
i was excited to see garofalo and leary in the same movie , but they actually only have two or three scenes together . 
leary stays stateside , for the most part , yelling at garofalo over the phone and generally being an asshole . 
he even undoes himself with the old microphone's still on after he's done giving the speech cliche . 
both of them should have known better . 
",neg
"about an hour or so into "" the jackal , "" a character wandered around as people were being shot at in a big suspense sequence , and one of the audience members in the theatre i saw it in shouted out "" i hope she gets killed now ! "" 
at that point it hit me : i didn't care for any of the characters being played by actors i didn't really like . 
when the sole reason you care about a character being played by sidney poitier in a suspense film is because he's being played by sidney poitier , you know something's rotten in the state of denmark . 
every year , a couple films like this are released . 
you know : the cheap , action packed international espionnage film , featuring a semi-promising premise , some big-name actors ( usually bruce willis ) , and the hopes that some audience members will forget the cold war ended several years ago . 
this was the third one of '97 , following the very lackluster "" the saint , "" which featured an amoral costume changing bond wannabe ; and the surprisingly fun "" the peacemaker , "" featuring clooney and kidman trying to stop an almost untraceable villain . 
 "" the jackal "" tries to mix both elements . 
and you thought "" the saint "" was bad . 
 "" the jackal "" is loosely ( very loosely , i hope ) based on the 1973 fred zimmerman classic that i've yet to see , "" the day of the jackal , "" which featured ( apparently ) a suave hitman called the jackal , played by edward fox , trying to assasinate charles degaule . 
well , welcome to the 90s , where a sorta suave hitman , also called the jackal ( bruce willis ) , trying to kill the head of the fbi . . . or 
is he ? 
after being hired by a russian mob lord as a bit of vengeance for the murder of his brother ( killed in the opening scenes ) , the jackal romps all over the northen hemisphere , from helsinki to virginia , setting up an elaborate scheme wherein he'll be able to assasinate this person and still get away to live in seclusion . 
and like the saint , the jackal changes his look over and over and over again to elude people . 
the agent working on the case , cater preston ( sidney poitier - yes , that sidney poitier ) , working with a russian agent , valentina koslova ( diane venora - lady capulet from "" romeo + juliet "" ) , gives up early on and meets with an ex-ira man , declan mulqueen ( richard gere , putting up some tight competition between himself and brad pitt for worst fake irish accent of '97 ) who's in a massachusetts jail , but who has apparently seen the jackal , who has been eluding the law forever . 
soon , he's out working with the two untrusting agents , and trying to help them catch him . 
there are numerous problems with the film , and which one is the biggest one is pretty impossible to put a finger on . 
the film is supposed to be a big suspense thriller , but save a couple moments , the film never achieves suspense , or even a sense of intrigue . 
sure , the big assasination attempt is a bit cool looking and even slightly tense , but every other scene in the film is too short and too dull to register . 
the film never picks up enough to become a thrilling experience , or even an entertaining one . 
it doesn't help that the plot is designed to be complex , but falls into so many problems , like plot holes and unbelievable circumstances . 
the script of "" the jackal "" is a complete mess , mostly because it can't decide what it wants to focus on . 
is this a film about a man trying to find redemption by catching a nasty killer ? 
is it a film about a nasty , amoral hitman who's in everything for the money ? 
or is it a combination of both ? 
 "" the jackal "" aims for the latter , but never focuses in on either character . 
the connection between the two feels completely edited , so much that in a scene when the jackal turns around and notices declan , you wonder how he recognized him so fast . 
the worst part is the little past they try to give declan , most notably his relationship with an old girlfriend , isabella ( mathilda may ) , given so little screen time that you almost forget her character exists until she pops up every now and then . 
the supporting characters are worse . 
sidney poitier is given a completely unplayable role , that of a man who is just stern sometimes , and other times more giving and likable . 
what is poitier doing here ? 
he's one of the best living actors ! 
does he really need to waste his time doing drivel like this ? 
diane venora's russian character is almost as bad , with a cigarette perpetually in her mouth , and a plastered on expressionless facade . 
it's not that anyone's bad here ; it's that they have nothing to do . 
the plot is a joke , feeling like it was pasted together by someone in post-production who dropped each scene on the floor and pasted them together quickly so it could be released on time . 
the jackal himself is not even much of an international villain . 
there are several times where he's in a tight situation and makes things worse for himself , the only explanation being that the filmmakers wanted to toss in a cheap thrill . 
take a scene where he's being followed by some agents into a parking garage : he quickly sprays his car another color , and adds a solvent that if touched kills the person who touched it . 
doesn't killing someone attract more attention than it does distract ? 
and does he think dying his hair bottle blond makes him fit in in a public place ? 
geez ! 
is there anything good here ? 
well . . . a 
couple things . 
i did like willis's icy expressions ; he may not have been real suave or anything , but some of his looks are worth a chuckle . 
richard gere has a couple of good moments , making his character as likable as he possibly could have . 
and a couple sequences are kicky in that kind of proposterous , completely inane but fun kinda way , most notably : a sequence where he tests out a new gun on an annoying gun builder ( jack black ) ; and a bit where he seduces a gay washington man , which has its share of a couple good jokes , most particular a kiss by willis . 
but none of these elevate the film any higher than it could go ; they're just little distractions along the way to amuse us mildly then toss us back into the world of dullness and stupidity that is "" the jackal . "" 
director michael caton-jones ( who directed the far superior "" rob roy "" ) has made a film that is made very couple months , one that is unentertaining , unintriguing , and pretty much cold , but will nevertheless make money because , hey , the trailers do make it look like it may be fun in that kind of retro-clancy kinda way . 
every now and then , the filmmakers get it right ( "" clear and present danger , "" which was enormous fun in that smart kinda way ) , but "" the jackal "" is an example of when they go completely wrong . 
",neg
"for better or worse , the appearance of basic instinct in the movie marketplace gave the greenlight to a whole slew of overheated , oversexed , underwritten thrillers . 
apparently not having joe eszterhas as the writer doesn't change a thing , since body of evidence wasn't written by him , but has a puzzling eszterhas-ish presence all over it . 
in other words , it's a ) really dirty and b ) really , really stupid . 
madonna ( first warning sign ) stars in body of evidence as a woman who has piles of money and no apparent job ; she lives on a houseboat and likes to parade around semi-naked , presumably for the edification of the shrimp . 
she's been accused of having murdered an older man who was her lover . 
already two classic examples of hollywood sexism are in effect -- the first being that any woman in a movie cannot be sexual unless she's under thirty ( or at least looks it ) , and that they usually only exist for the sake of studs or filthy rich older men . 
what's worse is that the movie confirms all the above , and wallows in them as well . 
madonna's character is accused of forcing sex on the old goat when she knew darned well he had a heart condition . 
 ( and yes , there are the obligatory cracks from the cops about how at least he died happy . 
this movie leave no scummy stone unturned . ) 
anyway . willem dafoe ( very good but completely wasted ) also stars as the lawyer who is doomed to run afoul of madonna's sexuality . 
how do we know this ? 
because his character is set up with the token wife and kids . 
how obvious is it that he's gonna cheat on her and have to fess everything up ? 
and get kicked out of the house ? 
and get welcomed back anyway ? 
don't skip to the end yet ; we're just getting warmed up . 
dafoe and madonna have a lot of sex in this movie . 
most of it is about as erotic as open-heart surgery , since it involves such goodies as hot candlewax ( always the kink of choice among screenwriters who don't know the first thing about * really * kinky sex ) and smashed light bulbs . 
don't ask . 
another thing that people are starting to realize about explicit sex in movies is that unless it is critically important to the story , it's insanely dull . 
what's worse is that body of evidence is dull * everywhere * , not just in the sex scenes . 
the stuff in the courtroom is recycled ninth-hand from other bad courtroom drama scenes . 
the thriller business itself is ridiculous -- it involves nasal spray bottles and drugs , and juergen prochnow as a surly doctor . 
and the ending -- another homage to eszterhas , maybe ? 
-- is one of those endings where you can almost see the exact * frame * where one of the five or six various endings to this mess was spliced in . 
the director is uli edel , all the more disappointing since he also directed the elegiac and powerful last exit to brooklyn and christiane f . everyone has to eat , i guess , but this isn't a meal ticket , it's leftovers . 
",neg
"i'm really starting to wonder about alicia silverstone . 
sure , she is one of the most beautiful creatures on god's green earth ( second only to that movie critic at large guy ) , but when it comes to choosing what movies she stars in , she always strikes out . 
the crush was a slow-moving , predictable piece of fluff . 
hideaway was a horrific novel adaptation alicia had only a minor role in . 
clueless was an annoying , unfunny waste of time . 
and people have e-mailed me too , saying clueless is a good movie and that i'm the only one who doesn't like it . 
one girl said if i'd seen the movie with "" an open mind , "" i would have enjoyed it . 
nothing could be further from the truth . 
i went into the theater expecting to love the movie . 
the preview looked good and of course i'm crazymadinlove with alicia , but the movie was a bunch of bad jokes coming from whiny , unlikable characters . 
almost everyone i saw the movie with felt the same way . 
when we were walking out of the theater , one guy ( and it wasn't me ) yelled out , "" that was the worst f$&#in' movie i've ever seen "" and the rest of us had to laugh in agreement . 
so last night i walked into the video store and saw alicia's pretty face on the cover of some made-for-video thriller called the babysitter . 
i knew it would be bad but some inner compulsion i'll probably never understand made me rent it anyway . 
what i got was 90 minutes of regret--the worst alicia silverstone movie ever . 
and you already know from the last paragraph what the competition is like . 
where to begin in criticizing this movie ? 
the plot is a thin shred that moves slower than a glacier , the writing could have been done ( and for all we know it was ) by a ten year old , alicia is the star and she's still wasted in a movie that has no appeal whatsoever . 
there is zero humor , zero suspense , zero drama and zero action , until the last ten minutes , when the story is needlessly and pointlessly concluded with a violent sequence . 
zero plus zero plus zero plus zero equals zero . 
so why does this movie get one star out of me ? 
well , alicia spends twenty minutes of the movie in the bathtub . 
and if it wasn't bubble bath , the babysitter would have instantly joined the ranks of our other four- star features , but you settle for what you can get . 
alicia plays a babysitter who's spending friday night looking after two kids whose parents are out getting drunk at a cocktail party . 
and of course anyone as beautiful as alicia automatically spends their friday nights at home ( at least that movie critic at large guy does ) . 
as the movie trods along , we discover she's not only the mostly-silent star of the movie but also the object of every male character's fantasies ( and probably every male viewer's too ) . 
the drunken father thinks she's just the thing to recapture his lost youth , her boyfriend lets his imagination run wild while spying on alicia from outside , even the prepubescent boy looks in on alicia through the bathroom keyhole while she's taking her bubble bath . 
they even throw in the middle aged wife's fantasies about a male counterpart at the party . 
not that any of us asked or ever even thought about seeing this 200+ pound woman in a black silk teddy . 
at least none of the sex fanatasies ever leave the realm of the pg-rated . 
in fact , i could imagine the babysitter becoming a cinemax late-night staple if not for the fact that there's absolutely no nudity in it . 
so you can't call it a sex flick . 
i've already pointed out that it can't fall under drama , comedy , thriller or action , so what do you classify the babysitter as ? 
bad . 
",neg
"plot : based on the wildly popular "" jerry springer "" tv show , this movie follows the lives of two groups of people before they make their bizarre appearances on the infamous program . 
one posse comes from the trailer parks and are to be featured in the "" i slept with my stepfather "" segment , and the other is based on some fly-girl whose girlfriends keep sleeping with her undevoted "" dog "" boyfriend . 
critique : the truth is that if i didn't have a day job , i would probably watch the real "" jerry springer "" show every day . 
i find it quite entertaining , despite its complete lack of redeeming value . 
having said that , the show itself is outrageous , funny , and always filled with goofy surprises , as opposed to this film which features no laughs ( is this a comedy or a drama ? ) , uninteresting and completely unbelievable one-dimensional stereotypes , and a contrived plot which bores us stupid all the way . 
i never thought i would utter the word boring in the same sentence as jerry springer , but this film is an absolute yawn-fest , despite offering various scenes featuring simulated blowjobs , lesbians , t&a and tv violence ( who would've guessed that ? ) . 
i wish they would have either a ) made this movie much , much funnier , or b ) turned it into a complete drama and given us a real perspective as to why people like this actually put themselves through these public forums of embarrassment . 
unfortunately , it doesn't seem as though screenwriter jon bernstein spent more than a drunken weekend watching real "" jerry springer "" reruns to complete his script , leaving us with a boring film , featuring no laughs , one-dimensional characters , and no fun whatsoever . 
little known facts about this film and its stars : jerry springer used to be the mayor of cincinnati , ohio . 
for this film , he won the 1999 razzie award for worst new star , tied with joe esterhas from an alan smithee film : burn hollywood burn . 
",neg
"synopsis : a mentally unstable man undergoing psychotherapy saves a boy from a potentially fatal accident and then falls in love with the boy's mother , a fledgling restauranteur . 
unsuccessfully attempting to gain the woman's favor , he takes pictures of her and kills a number of people in his way . 
comments : stalked is yet another in a seemingly endless string of spurned-psychos-getting-their-revenge type movies which are a stable category in the 1990s film industry , both theatrical and direct-to-video . 
their proliferation may be due in part to the fact that they're typically inexpensive to produce ( no special effects , no big name stars ) and serve as vehicles to flash nudity ( allowing them to frequent late-night cable television ) . 
stalked wavers slightly from the norm in one respect : the psycho never actually has an affair ; on the contrary , he's rejected rather quickly ( the psycho typically is an ex-lover , ex-wife , or ex-husband ) . 
other than that , stalked is just another redundant entry doomed to collect dust on video shelves and viewed after midnight on cable . 
stalked does not provide much suspense , though that is what it sets out to do . 
interspersed throughout the opening credits , for instance , a serious-sounding narrator spouts statistics about stalkers and ponders what may cause a man to stalk ( it's implicitly implied that all stalkers are men ) while pictures of a boy are shown on the screen . 
after these credits , a snapshot of actor jay underwood appears . 
the narrator states that "" this is the story of daryl gleason "" and tells the audience that he is the stalker . 
of course , really , this is the story of restauranteur brooke daniels . 
if the movie was meant to be about daryl , then it should have been called stalker not stalked . 
okay . so we know who the stalker is even before the movie starts ; no guesswork required . 
stalked proceeds , then , as it begins : obvious , obvious , obvious . 
the opening sequence , contrived quite a bit , brings daryl and brooke ( the victim ) together . 
daryl obsesses over brooke , follows her around , and tries to woo her . 
ultimately rejected by her , his plans become more and more desperate and elaborate . 
these plans include the all-time , psycho-in-love , cliche : the murdered pet . 
for some reason , this genre's films require a dead pet to be found by the victim stalked . 
stalked is no exception ( it's a cat this time -- found in the shower ) . 
events like these lead to the inevitable showdown between stalker and stalked , where only one survives ( guess who it invariably always is and you'll guess the conclusion to this turkey ) . 
stalked's cast is uniformly adequate : not anything to write home about but also not all that bad either . 
jay underwood , as the stalker , turns toward melodrama a bit too much . 
he overdoes it , in other words , but he still manages to be creepy enough to pass as the type of stalker the story demands . 
maryam d'abo , about the only actor close to being a star here ( she played the bond chick in the living daylights ) , is equally adequate as the "" stalked "" of the title , even though she seems too ditzy at times to be a strong , independent business-owner . 
brooke ( d'abo ) needs to be ditzy , however , for the plot to proceed . 
toward the end , for example , brooke has her suspicions about daryl . 
to ensure he won't use it as another excuse to see her , brooke decides to return a toolbox he had left at her place to his house . 
does she just leave the toolbox at the door when no one answers ? 
of course not . 
she tries the door , opens it , and wanders around the house . 
when daryl returns , he enters the house , of course , so our heroine is in danger . 
somehow , even though her car is parked at the front of the house , right by the front door , daryl is oblivious to her presence inside . 
the whole episode places an incredible strain on the audience's suspension of disbelief and questions the validity of either character's intelligence . 
stalked receives two stars because , even though it is highly derivative and somewhat boring , it is not so bad that it cannot be watched . 
rated r mostly for several murder scenes and brief nudity in a strip bar , it is not as offensive as many other thrillers in this genre are . 
if you're in the mood for a good suspense film , though , stake out something else . 
",neg
"louie is a trumpeter swan with no voice . 
in order to woo his lady love serina , louie makes friends with a young boy , sammy , who persuades teacher mrs . hammerbottom ( carol burnett ) to allow louie to attend class . 
louie learns to read and write and returns to his flock , but is laughed at once again when no other swans can understand his message of love for serina . 
to make matters worse , louie's father feels he's lost his honor because of the trumpet he stole for his son in this animated version of e . b . 
white's "" trumpet of the swan . "" 
as jane austen and henry james have become popular sources for adult filmmakers over the past decade or so , e . b . 
white is being returned to for children's films . 
the animated "" charlotte's web "" has become a minor classic since its release in 1973 and 1999 brought us a live action version of "" stuart little . "" 
 "" trumpet of the swan , "" directed by richard rich ( 1999's animated "" the king and i , "" the "" swan princess "" series ) , is unlikely to be remembered along with those two . 
 "" trumpet of the swan "" is receiving a regional theatrical release , but is sure to quickly appear on home video . 
boston is one of the targetted cities because our hero louie becomes famous playing his trumpet in beantown . 
he encounters a gypsy-like con man in the public gardens who pitches louie and his trumpet as an added attraction to boston's swan boats . 
louie stays at the ritz carlton before giving a concert at the hatch shell along the banks of the charles river . 
at this point , louie's earned enough money so that dad can pay for the trumpet and become musically capable enough to win over serina's father . 
 "" trumpet of the swan "" features flat background art , some poor sound syncing and insipid , sugary songs . 
this effort would be better suited to saturday morning television than the big screen , but may be ok for the real small set . 
",neg
